crossover_rate_subtree,crossover_rate_node_level,mutation_rate,tournament_size,experiment,generation,test_score,population
0.4,0.9,0.4,8,2,22,-708.0526330426827,40
0.4,0.9,0.4,8,2,23,-502.15733005638356,40
0.4,0.9,0.4,8,2,24,-502.15733005638356,40
0.4,0.9,0.4,8,2,25,-502.15733005638356,40
0.4,0.9,0.4,8,3,0,-2527.4065705741596,40
0.4,0.9,0.4,8,3,1,-2234.7511009749396,40
0.4,0.9,0.4,8,3,2,-1391.9509075312722,40
0.4,0.9,0.4,8,3,3,-1391.1176355368264,40
0.4,0.9,0.4,8,3,4,-1391.1176355368264,40
0.4,0.9,0.4,8,3,5,-1392.4777699036558,40
0.4,0.9,0.4,8,3,6,-1391.1176355368264,40
0.4,0.9,0.4,8,3,7,-1391.1176355368264,40
0.4,0.9,0.4,8,3,8,-1391.1176355368264,40
0.4,0.9,0.4,8,3,9,-1391.1176355368264,40
0.4,0.9,0.4,8,3,10,-1386.4844141597011,40
0.4,0.9,0.4,8,3,11,-1411.769920683735,40
0.4,0.9,0.4,8,3,12,-2812.5150708510937,40
0.4,0.9,0.4,8,3,13,-1444.121862484784,40
0.4,0.9,0.4,8,3,14,-1411.769920683735,40
0.4,0.9,0.4,8,3,15,-1458.1636296717238,40
0.4,0.9,0.4,8,3,16,-896.8988318901754,40
0.4,0.9,0.4,8,3,17,-1474.311952001185,40
0.4,0.9,0.4,8,3,18,-1444.121862484784,40
0.4,0.9,0.4,8,3,19,-1379.3967378024217,40
0.4,0.9,0.4,8,3,20,-1347.3986510237723,40
0.4,0.9,0.4,8,3,21,-1244.0350141572453,40
0.4,0.9,0.4,8,3,22,-517.6904719659669,40
0.4,0.9,0.4,8,3,23,-517.6904719659669,40
0.4,0.9,0.4,8,3,24,-517.9439223511878,40
0.4,0.9,0.4,8,3,25,-272.2609176801985,40
0.4,0.9,0.4,8,4,0,-1586.8985271267097,40
0.4,0.9,0.4,8,4,1,-1398.2239841618457,40
0.4,0.9,0.4,8,4,2,-1391.9509075312722,40
0.4,0.9,0.4,8,4,3,-1021.4490485885019,40
0.4,0.9,0.4,8,4,4,-1051.4561593414533,40
0.4,0.9,0.4,8,4,5,-1051.4561593414533,40
0.4,0.9,0.4,8,4,6,-833.6676174505812,40
0.4,0.9,0.4,8,4,7,-1045.9930192244758,40
0.4,0.9,0.4,8,4,8,-977.7917027495274,40
0.4,0.9,0.4,8,4,9,-1042.3861582923535,40
0.4,0.9,0.4,8,4,10,-1390.4642562645613,40
0.4,0.9,0.4,8,4,11,-1014.2703326059948,40
0.4,0.9,0.4,8,4,12,-1130.7946426784383,40
0.4,0.9,0.4,8,4,13,-1065.1376754014636,40
0.4,0.9,0.4,8,4,14,-877.0835372437174,40
0.4,0.9,0.4,8,4,15,-1070.1880500959976,40
0.4,0.9,0.4,8,4,16,-1036.911011716356,40
0.4,0.9,0.4,8,4,17,-1036.911011716356,40
0.4,0.9,0.4,8,4,18,-1036.911011716356,40
0.4,0.9,0.4,8,4,19,-1036.911011716356,40
0.4,0.9,0.4,8,4,20,-1103.2986956581472,40
0.4,0.9,0.4,8,4,21,-1064.8378347924922,40
0.4,0.9,0.4,8,4,22,-1061.3305787852769,40
0.4,0.9,0.4,8,4,23,-1115.2864246176675,40
0.4,0.9,0.4,8,4,24,-884.5324095654495,40
0.4,0.9,0.4,8,4,25,-1061.3305787852769,40
0.5,0.1,0.4,8,0,0,-1391.9509075312722,40
0.5,0.1,0.4,8,0,1,-1000.234704968383,40
0.5,0.1,0.4,8,0,2,-1000.234704968383,40
0.5,0.1,0.4,8,0,3,-1243.4169506893782,40
0.5,0.1,0.4,8,0,4,-1000.234704968383,40
0.5,0.1,0.4,8,0,5,-775.0562032240773,40
0.5,0.1,0.4,8,0,6,-339.311994430112,40
0.5,0.1,0.4,8,0,7,-339.311994430112,40
0.5,0.1,0.4,8,0,8,-335.50101936582246,40
0.5,0.1,0.4,8,0,9,-334.3498367217578,40
0.5,0.1,0.4,8,0,10,-339.311994430112,40
0.5,0.1,0.4,8,0,11,-339.311994430112,40
0.5,0.1,0.4,8,0,12,-334.3498367217578,40
0.5,0.1,0.4,8,0,13,-334.3498367217578,40
0.5,0.1,0.4,8,0,14,-334.3498367217578,40
0.5,0.1,0.4,8,0,15,-334.3498367217578,40
0.5,0.1,0.4,8,0,16,-376.6347808921553,40
0.5,0.1,0.4,8,0,17,-334.3498367217578,40
0.5,0.1,0.4,8,0,18,-351.1172217673716,40
0.5,0.1,0.4,8,0,19,-376.6347808921553,40
0.5,0.1,0.4,8,0,20,-339.4184650768101,40
0.5,0.1,0.4,8,0,21,-339.4184650768101,40
0.5,0.1,0.4,8,0,22,-416.65936876979083,40
0.5,0.1,0.4,8,0,23,-339.4184650768101,40
0.5,0.1,0.4,8,0,24,-339.4184650768101,40
0.5,0.1,0.4,8,0,25,-335.514045124126,40
0.5,0.3,0.4,8,0,0,-1865.4324674907452,40
0.5,0.3,0.4,8,0,1,-946.9706569257605,40
0.5,0.3,0.4,8,0,2,-946.9706569257605,40
0.5,0.3,0.4,8,0,3,-946.9706569257605,40
0.5,0.3,0.4,8,0,4,-1369.4677552484295,40
0.5,0.3,0.4,8,0,5,-943.7974678261753,40
0.5,0.3,0.4,8,0,6,-925.4391432185703,40
0.5,0.3,0.4,8,0,7,-991.250648779412,40
0.5,0.3,0.4,8,0,8,-946.9706569257605,40
0.5,0.3,0.4,8,0,9,-1329.114043527169,40
0.5,0.3,0.4,8,0,10,-1036.827266804824,40
0.5,0.3,0.4,8,0,11,-946.8520823325243,40
0.5,0.3,0.4,8,0,12,-946.8520823325243,40
0.5,0.3,0.4,8,0,13,-943.1801630363886,40
0.5,0.3,0.4,8,0,14,-2052.17914457148,40
0.5,0.3,0.4,8,0,15,-598.465263784173,40
0.5,0.3,0.4,8,0,16,-268.77540536587605,40
0.5,0.3,0.4,8,0,17,-262.1610790342437,40
0.5,0.3,0.4,8,0,18,-494.8110592189447,40
0.5,0.3,0.4,8,0,19,-262.06798598498153,40
0.5,0.3,0.4,8,0,20,-258.2460822406988,40
0.5,0.3,0.4,8,0,21,-854.0318235276336,40
0.5,0.3,0.4,8,0,22,-854.0318235276336,40
0.5,0.3,0.4,8,0,23,-179.07056977827204,40
0.5,0.3,0.4,8,0,24,-179.07056977827204,40
0.5,0.3,0.4,8,0,25,241.07836995690153,40
0.5,0.5,0.4,8,0,0,-1211.5390300650597,40
0.5,0.5,0.4,8,0,1,-1392.4777699036558,40
0.5,0.5,0.4,8,0,2,-1391.9509075312722,40
0.5,0.5,0.4,8,0,3,-1398.2239841618457,40
0.5,0.5,0.4,8,0,4,-1391.9509075312722,40
0.5,0.5,0.4,8,0,5,-1391.9509075312722,40
0.5,0.5,0.4,8,0,6,-1391.9509075312722,40
0.5,0.5,0.4,8,0,7,-1391.9509075312722,40
0.5,0.5,0.4,8,0,8,-1391.9509075312722,40
0.5,0.5,0.4,8,0,9,-1392.366610638809,40
0.5,0.5,0.4,8,0,10,-1391.9509075312722,40
0.5,0.5,0.4,8,0,11,-1391.9509075312722,40
0.5,0.5,0.4,8,0,12,-1391.9509075312722,40
0.5,0.5,0.4,8,0,13,-1391.9509075312722,40
0.5,0.5,0.4,8,0,14,-1391.9509075312722,40
0.5,0.5,0.4,8,0,15,-1391.9509075312722,40
0.5,0.5,0.4,8,0,16,-1393.2170050604486,40
0.5,0.5,0.4,8,0,17,-1396.7440633973388,40
0.5,0.5,0.4,8,0,18,-1391.9509075312722,40
0.5,0.5,0.4,8,0,19,-1399.928073558065,40
0.5,0.5,0.4,8,0,20,-1391.9509075312722,40
0.5,0.5,0.4,8,0,21,-1395.3990619702372,40
0.5,0.5,0.4,8,0,22,-1415.3626742494043,40
0.5,0.5,0.4,8,0,23,-1399.0967050328313,40
0.5,0.5,0.4,8,0,24,-1397.2028175897512,40
0.5,0.5,0.4,8,0,25,-1396.03173256032,40
0.5,0.7,0.4,8,0,0,-1587.9959015780457,40
0.5,0.7,0.4,8,0,1,-1391.9509075312722,40
0.5,0.7,0.4,8,0,2,-1391.9509075312722,40
0.5,0.7,0.4,8,0,3,-1391.9509075312722,40
0.5,0.7,0.4,8,0,4,-1329.2988051455322,40
0.5,0.7,0.4,8,0,5,-1391.9509075312722,40
0.5,0.7,0.4,8,0,6,-1391.9509075312722,40
0.5,0.7,0.4,8,0,7,-1186.8171184173395,40
0.5,0.7,0.4,8,0,8,-1010.7017319208865,40
0.5,0.7,0.4,8,0,9,-1029.3147270312397,40
0.5,0.7,0.4,8,0,10,-1035.7437815233566,40
0.5,0.7,0.4,8,0,11,-1010.7017319208865,40
0.5,0.7,0.4,8,0,12,348.6928117507799,40
0.5,0.7,0.4,8,0,13,348.6928117507799,40
0.5,0.7,0.4,8,0,14,348.6928117507799,40
0.5,0.7,0.4,8,0,15,356.97706503380357,40
0.5,0.7,0.4,8,0,16,13.913325094938926,40
0.5,0.7,0.4,8,0,17,348.6928117507799,40
0.5,0.7,0.4,8,0,18,776.1572193329818,40
0.5,0.7,0.4,8,0,19,-3331.256640402765,40
0.5,0.7,0.4,8,0,20,688.0630241698155,40
0.5,0.7,0.4,8,0,21,608.5877476713727,40
0.5,0.7,0.4,8,0,22,620.2059093815092,40
0.5,0.7,0.4,8,0,23,774.4399336496964,40
0.5,0.7,0.4,8,0,24,773.7911114895348,40
0.5,0.7,0.4,8,0,25,773.250245669575,40
0.5,0.9,0.4,8,0,0,-1494.4199664166026,40
0.5,0.9,0.4,8,0,1,-1401.2849661245648,40
0.5,0.9,0.4,8,0,2,-1775.3923275093944,40
0.5,0.9,0.4,8,0,3,-1169.7755223483405,40
0.5,0.9,0.4,8,0,4,-1169.7755223483405,40
0.5,0.9,0.4,8,0,5,-1168.3696084450567,40
0.5,0.9,0.4,8,0,6,-1179.3238384964602,40
0.5,0.9,0.4,8,0,7,-1158.2753600104213,40
0.5,0.9,0.4,8,0,8,-1158.2753600104213,40
0.5,0.9,0.4,8,0,9,-1158.2753600104213,40
0.5,0.9,0.4,8,0,10,-1158.2753600104213,40
0.5,0.9,0.4,8,0,11,-1095.4197251423443,40
0.5,0.9,0.4,8,0,12,-1017.2821508929362,40
0.5,0.9,0.4,8,0,13,-1017.2821508929362,40
0.5,0.9,0.4,8,0,14,-1150.9966010853027,40
0.5,0.9,0.4,8,0,15,-1150.9966010853027,40
0.5,0.9,0.4,8,0,16,-1070.5734949053153,40
0.5,0.9,0.4,8,0,17,-1125.0675008901617,40
0.5,0.9,0.4,8,0,18,-1120.9498347505755,40
0.5,0.9,0.4,8,0,19,-1118.1477626033968,40
0.5,0.9,0.4,8,0,20,-1118.1477626033968,40
0.5,0.9,0.4,8,0,21,-952.366972279247,40
0.5,0.9,0.4,8,0,22,-952.366972279247,40
0.5,0.9,0.4,8,0,23,-953.3950511088188,40
0.5,0.9,0.4,8,0,24,-907.343181495319,40
0.5,0.9,0.4,8,0,25,-1488.4041918839757,40
0.5,0.1,0.4,8,0,0,-1395.3990619702372,40
0.5,0.1,0.4,8,0,1,-933.2382805534559,40
0.5,0.1,0.4,8,0,2,-914.6211292854647,40
0.5,0.1,0.4,8,0,3,-914.6211292854647,40
0.5,0.1,0.4,8,0,4,-933.2382805534559,40
0.5,0.1,0.4,8,0,5,-584.5906787399203,40
0.5,0.1,0.4,8,0,6,-933.2382805534559,40
0.5,0.1,0.4,8,0,7,-584.5906787399203,40
0.5,0.1,0.4,8,0,8,-322.1822056189544,40
0.5,0.1,0.4,8,0,9,-322.1822056189544,40
0.5,0.1,0.4,8,0,10,-330.7199595253445,40
0.5,0.1,0.4,8,0,11,-322.1822056189544,40
0.5,0.1,0.4,8,0,12,-399.7403089548391,40
0.5,0.1,0.4,8,0,13,-399.7403089548391,40
0.5,0.1,0.4,8,0,14,-399.7403089548391,40
0.5,0.1,0.4,8,0,15,-399.7403089548391,40
0.5,0.1,0.4,8,0,16,-344.0131101700276,40
0.5,0.1,0.4,8,0,17,-399.7403089548391,40
0.5,0.1,0.4,8,0,18,-399.7403089548391,40
0.5,0.1,0.4,8,0,19,-399.7403089548391,40
0.5,0.1,0.4,8,0,20,-399.7403089548391,40
0.5,0.1,0.4,8,0,21,-352.01187849270536,40
0.5,0.1,0.4,8,0,22,-387.6246480897951,40
0.5,0.1,0.4,8,0,23,-387.6246480897951,40
0.5,0.1,0.4,8,0,24,-385.45400564878224,40
0.5,0.1,0.4,8,0,25,-242.43802857550833,40
0.5,0.3,0.4,8,0,0,-1182.8266063013155,40
0.5,0.3,0.4,8,0,1,-1391.9509075312722,40
0.5,0.3,0.4,8,0,2,-442.62911963826315,40
0.5,0.3,0.4,8,0,3,-459.95929995356386,40
0.5,0.3,0.4,8,0,4,-111.73765552915634,40
0.5,0.3,0.4,8,0,5,-672.008896341925,40
0.5,0.3,0.4,8,0,6,-378.4644079847578,40
0.5,0.3,0.4,8,0,7,-224.37878086174396,40
0.5,0.3,0.4,8,0,8,-734.6148737834542,40
0.5,0.3,0.4,8,0,9,-224.37878086174396,40
0.5,0.3,0.4,8,0,10,-266.5772395306448,40
0.5,0.3,0.4,8,0,11,-777.1084409971934,40
0.5,0.3,0.4,8,0,12,-760.2359712061857,40
0.5,0.3,0.4,8,0,13,-1552.1230294217983,40
0.5,0.3,0.4,8,0,14,-1037.1997247027327,40
0.5,0.3,0.4,8,0,15,-553.5335320388616,40
0.5,0.3,0.4,8,0,16,-378.4644079847578,40
0.5,0.3,0.4,8,0,17,-682.4944779897639,40
0.5,0.3,0.4,8,0,18,-418.1118812224101,40
0.5,0.3,0.4,8,0,19,-613.8803710123053,40
0.5,0.3,0.4,8,0,20,-418.1118812224101,40
0.5,0.3,0.4,8,0,21,-73.44156324699071,40
0.5,0.3,0.4,8,0,22,-60.679993957930435,40
0.5,0.3,0.4,8,0,23,-578.2167040227191,40
0.5,0.3,0.4,8,0,24,-181.3934094820691,40
0.5,0.3,0.4,8,0,25,-656.1425433305473,40
0.5,0.5,0.4,8,0,0,-1388.1539939419592,40
0.5,0.5,0.4,8,0,1,-1400.7851081390188,40
0.5,0.5,0.4,8,0,2,-1270.2577767547866,40
0.5,0.5,0.4,8,0,3,-1199.3295089954822,40
0.5,0.5,0.4,8,0,4,-735.7341048745299,40
0.5,0.5,0.4,8,0,5,-678.5293880438645,40
0.5,0.5,0.4,8,0,6,-2070.1363653416684,40
0.5,0.5,0.4,8,0,7,-2070.1363653416684,40
0.5,0.5,0.4,8,0,8,-607.2518436928183,40
0.5,0.5,0.4,8,0,9,-724.3320642984957,40
0.5,0.5,0.4,8,0,10,-563.6934783753857,40
0.5,0.5,0.4,8,0,11,-548.7139759874411,40
0.5,0.5,0.4,8,0,12,-532.4400627633476,40
0.5,0.5,0.4,8,0,13,-533.0688403108517,40
0.5,0.5,0.4,8,0,14,-570.781929787136,40
0.5,0.5,0.4,8,0,15,-168.2605450370597,40
0.5,0.5,0.4,8,0,16,-168.2605450370597,40
0.5,0.5,0.4,8,0,17,-164.80058472407407,40
0.5,0.5,0.4,8,0,18,-204.2858662105188,40
0.5,0.5,0.4,8,0,19,-112.74899904051287,40
0.5,0.5,0.4,8,0,20,-199.36138611247344,40
0.5,0.5,0.4,8,0,21,-147.10807857175084,40
0.5,0.5,0.4,8,0,22,-147.10807857175084,40
0.5,0.5,0.4,8,0,23,-142.8519807821232,40
0.5,0.5,0.4,8,0,24,-123.52805818092692,40
0.5,0.5,0.4,8,0,25,-670.488946767107,40
0.5,0.7,0.4,8,0,0,-1391.9509075312722,40
0.5,0.7,0.4,8,0,1,-1479.4133060738413,40
0.5,0.7,0.4,8,0,2,-1365.6846471086455,40
0.5,0.7,0.4,8,0,3,-1391.9509075312722,40
0.5,0.7,0.4,8,0,4,-1391.9509075312722,40
0.5,0.7,0.4,8,0,5,-1391.9509075312722,40
0.5,0.7,0.4,8,0,6,-1391.9509075312722,40
0.5,0.7,0.4,8,0,7,-1391.9509075312722,40
0.5,0.7,0.4,8,0,8,-1394.1959870301534,40
0.5,0.7,0.4,8,0,9,-1391.9509075312722,40
0.5,0.7,0.4,8,0,10,-1391.9509075312722,40
0.5,0.7,0.4,8,0,11,-1391.9509075312722,40
0.5,0.7,0.4,8,0,12,-1391.9509075312722,40
0.5,0.7,0.4,8,0,13,-1391.9509075312722,40
0.5,0.7,0.4,8,0,14,-1391.9509075312722,40
0.5,0.7,0.4,8,0,15,-1391.9509075312722,40
0.5,0.7,0.4,8,0,16,-1391.9509075312722,40
0.5,0.7,0.4,8,0,17,-1391.9509075312722,40
0.5,0.7,0.4,8,0,18,-1395.209843062633,40
0.5,0.7,0.4,8,0,19,-1391.9509075312722,40
0.5,0.7,0.4,8,0,20,-1391.9509075312722,40
0.5,0.7,0.4,8,0,21,-1391.9509075312722,40
0.5,0.7,0.4,8,0,22,-1391.9509075312722,40
0.5,0.7,0.4,8,0,23,-1391.9509075312722,40
0.5,0.7,0.4,8,0,24,-1391.9509075312722,40
0.5,0.7,0.4,8,0,25,-1423.0395256359368,40
0.5,0.9,0.4,8,0,0,-1391.9509075312722,40
0.5,0.9,0.4,8,0,1,-791.6406257262067,40
0.5,0.9,0.4,8,0,2,-681.032215025019,40
0.5,0.9,0.4,8,0,3,-790.3852608409225,40
0.5,0.9,0.4,8,0,4,-1477.3494043638061,40
0.5,0.9,0.4,8,0,5,-530.4840667577989,40
0.5,0.9,0.4,8,0,6,-701.000091505707,40
0.5,0.9,0.4,8,0,7,-506.504822502731,40
0.5,0.9,0.4,8,0,8,-497.9530755030119,40
0.5,0.9,0.4,8,0,9,-372.2447922942209,40
0.5,0.9,0.4,8,0,10,-456.75697161111066,40
0.5,0.9,0.4,8,0,11,-456.75697161111066,40
0.5,0.9,0.4,8,0,12,-269.1598533099272,40
0.5,0.9,0.4,8,0,13,-403.6458089012279,40
0.5,0.9,0.4,8,0,14,-402.2695428105636,40
0.5,0.9,0.4,8,0,15,-220.52449344905133,40
0.5,0.9,0.4,8,0,16,-223.31811560063082,40
0.5,0.9,0.4,8,0,17,-236.79447524965127,40
0.5,0.9,0.4,8,0,18,-386.5820976378804,40
0.5,0.9,0.4,8,0,19,-386.5820976378804,40
0.5,0.9,0.4,8,0,20,-230.55231434529784,40
0.5,0.9,0.4,8,0,21,-276.20548298618576,40
0.5,0.9,0.4,8,0,22,-270.2962008281524,40
0.5,0.9,0.4,8,0,23,-326.8716341942577,40
0.5,0.9,0.4,8,0,24,-258.9088302477729,40
0.5,0.9,0.4,8,0,25,-271.95495258390963,40
0.5,0.1,0.4,8,0,0,-1388.5361762785055,40
0.5,0.1,0.4,8,0,1,-1972.71447255798,40
0.5,0.1,0.4,8,0,2,-1482.060043564599,40
0.5,0.1,0.4,8,0,3,-1388.5361762785055,40
0.5,0.1,0.4,8,0,4,-1388.5361762785055,40
0.5,0.1,0.4,8,0,5,-1388.5361762785055,40
0.5,0.1,0.4,8,0,6,-1375.3577079409774,40
0.5,0.1,0.4,8,0,7,-1459.9399944701552,40
0.5,0.1,0.4,8,0,8,-1459.9399944701552,40
0.5,0.1,0.4,8,0,9,-895.171972249261,40
0.5,0.1,0.4,8,0,10,-895.171972249261,40
0.5,0.1,0.4,8,0,11,-895.171972249261,40
0.5,0.1,0.4,8,0,12,-840.0798353562031,40
0.5,0.1,0.4,8,0,13,-895.171972249261,40
0.5,0.1,0.4,8,0,14,-343.87438018072214,40
0.5,0.1,0.4,8,0,15,-343.87438018072214,40
0.5,0.1,0.4,8,0,16,-820.148927968783,40
0.5,0.1,0.4,8,0,17,-823.9188309833282,40
0.5,0.1,0.4,8,0,18,-553.8298169223834,40
0.5,0.1,0.4,8,0,19,-843.3160961835666,40
0.5,0.1,0.4,8,0,20,-343.87438018072214,40
0.5,0.1,0.4,8,0,21,-502.58024183492245,40
0.5,0.1,0.4,8,0,22,-321.2455895611363,40
0.5,0.1,0.4,8,0,23,-74.9178080689667,40
0.5,0.1,0.4,8,0,24,-74.9178080689667,40
0.5,0.1,0.4,8,0,25,-74.9178080689667,40
0.5,0.3,0.4,8,0,0,-1403.045417640388,40
0.5,0.3,0.4,8,0,1,-1391.9509075312722,40
0.5,0.3,0.4,8,0,2,-1342.1356019028165,40
0.5,0.3,0.4,8,0,3,-1395.0242536356382,40
0.5,0.3,0.4,8,0,4,-10363.773268031808,40
0.5,0.3,0.4,8,0,5,-1391.9509075312722,40
0.5,0.3,0.4,8,0,6,-1393.2041644131527,40
0.5,0.3,0.4,8,0,7,-1394.7751192482801,40
0.5,0.3,0.4,8,0,8,-1399.9388164604034,40
0.5,0.3,0.4,8,0,9,-1399.9388164604034,40
0.5,0.3,0.4,8,0,10,-1389.749223318584,40
0.5,0.3,0.4,8,0,11,-1389.749223318584,40
0.5,0.3,0.4,8,0,12,-1353.7008889983,40
0.5,0.3,0.4,8,0,13,-1389.749223318584,40
0.5,0.3,0.4,8,0,14,-1378.357255315685,40
0.5,0.3,0.4,8,0,15,-1353.7008889983,40
0.5,0.3,0.4,8,0,16,-1394.7751192482801,40
0.5,0.3,0.4,8,0,17,-1409.870103703864,40
0.5,0.3,0.4,8,0,18,-1394.7751192482801,40
0.5,0.3,0.4,8,0,19,-1394.7751192482801,40
0.5,0.3,0.4,8,0,20,-1397.5546370735376,40
0.5,0.3,0.4,8,0,21,-1473.7033131424482,40
0.5,0.3,0.4,8,0,22,-1473.7033131424482,40
0.5,0.3,0.4,8,0,23,-1473.7033131424482,40
0.5,0.3,0.4,8,0,24,-1473.7033131424482,40
0.5,0.3,0.4,8,0,25,-1093.7268486958324,40
0.5,0.5,0.4,8,0,0,-1543.9430078173882,40
0.5,0.5,0.4,8,0,1,-1398.2239841618457,40
0.5,0.5,0.4,8,0,2,-1391.9509075312722,40
0.5,0.5,0.4,8,0,3,-986.6476398517402,40
0.5,0.5,0.4,8,0,4,-766.8969637630811,40
0.5,0.5,0.4,8,0,5,-969.1643379708803,40
0.5,0.5,0.4,8,0,6,-969.1643379708803,40
0.5,0.5,0.4,8,0,7,-969.1643379708803,40
0.5,0.5,0.4,8,0,8,-1018.1926973274532,40
0.5,0.5,0.4,8,0,9,-1018.1926973274532,40
0.5,0.5,0.4,8,0,10,-1018.1926973274532,40
0.5,0.5,0.4,8,0,11,-808.9159508936017,40
0.5,0.5,0.4,8,0,12,-969.1643379708803,40
0.5,0.5,0.4,8,0,13,-1048.135011465484,40
0.5,0.5,0.4,8,0,14,-1032.329934332706,40
0.5,0.5,0.4,8,0,15,-966.1220135672302,40
0.5,0.5,0.4,8,0,16,-557.4257929416019,40
0.5,0.5,0.4,8,0,17,-557.4257929416019,40
0.5,0.5,0.4,8,0,18,-557.4257929416019,40
0.5,0.5,0.4,8,0,19,-498.07440988436616,40
0.5,0.5,0.4,8,0,20,-498.07440988436616,40
0.5,0.5,0.4,8,0,21,-484.43339133928276,40
0.5,0.5,0.4,8,0,22,-389.67414863233614,40
0.5,0.5,0.4,8,0,23,-581.2279193053799,40
0.5,0.5,0.4,8,0,24,-703.9041063827269,40
0.5,0.5,0.4,8,0,25,-389.67414863233614,40
0.5,0.7,0.4,8,0,0,-1391.9509075312722,40
0.5,0.7,0.4,8,0,1,-2093.752559309251,40
0.5,0.7,0.4,8,0,2,-1391.9509075312722,40
0.5,0.7,0.4,8,0,3,-1166.8447248118496,40
0.5,0.7,0.4,8,0,4,-1386.4844141597011,40
0.5,0.7,0.4,8,0,5,-2098.1172418437372,40
0.5,0.7,0.4,8,0,6,-1357.9030200419477,40
0.5,0.7,0.4,8,0,7,-1357.9030200419477,40
0.5,0.7,0.4,8,0,8,-1319.7664609277617,40
0.5,0.7,0.4,8,0,9,-1265.6968971156227,40
0.5,0.7,0.4,8,0,10,-1319.7664609277617,40
0.5,0.7,0.4,8,0,11,-1168.0938329197331,40
0.5,0.7,0.4,8,0,12,-1168.0938329197331,40
0.5,0.7,0.4,8,0,13,-1291.6445064091874,40
0.5,0.7,0.4,8,0,14,-1270.6403351860135,40
0.5,0.7,0.4,8,0,15,-1536.0065525187856,40
0.5,0.7,0.4,8,0,16,-1029.722496721275,40
0.5,0.7,0.4,8,0,17,-959.5591141711659,40
0.5,0.7,0.4,8,0,18,-1071.15218509303,40
0.5,0.7,0.4,8,0,19,-782.7585871110053,40
0.5,0.7,0.4,8,0,20,-1104.7160602250963,40
0.5,0.7,0.4,8,0,21,-2544.334302574489,40
0.5,0.7,0.4,8,0,22,-1127.2865465338105,40
0.5,0.7,0.4,8,0,23,-738.9048989489849,40
0.5,0.7,0.4,8,0,24,-738.9048989489849,40
0.5,0.7,0.4,8,0,25,-918.2554464185362,40
0.5,0.9,0.4,8,0,0,-830.8488274379307,40
0.5,0.9,0.4,8,0,1,-701.173937870152,40
0.5,0.9,0.4,8,0,2,-551.0095072529188,40
0.5,0.9,0.4,8,0,3,-408.24305707085085,40
0.5,0.9,0.4,8,0,4,-507.39446691596777,40
0.5,0.9,0.4,8,0,5,-2157.5355783465034,40
0.5,0.9,0.4,8,0,6,-181.98150626841252,40
0.5,0.9,0.4,8,0,7,-391.499605223029,40
0.5,0.9,0.4,8,0,8,-1136.4587473230874,40
0.5,0.9,0.4,8,0,9,-1136.4587473230874,40
0.5,0.9,0.4,8,0,10,-405.6283903240772,40
0.5,0.9,0.4,8,0,11,-654.2887756926918,40
0.5,0.9,0.4,8,0,12,-360.1216188351197,40
0.5,0.9,0.4,8,0,13,-819.6776437306293,40
0.5,0.9,0.4,8,0,14,-469.76387509221524,40
0.5,0.9,0.4,8,0,15,-469.76387509221524,40
0.5,0.9,0.4,8,0,16,-494.35405857441435,40
0.5,0.9,0.4,8,0,17,-477.6215867767257,40
0.5,0.9,0.4,8,0,18,-494.35405857441435,40
0.5,0.9,0.4,8,0,19,-962.8292624461582,40
0.5,0.9,0.4,8,0,20,-1493.810869584809,40
0.5,0.9,0.4,8,0,21,-637.1054101556887,40
0.5,0.9,0.4,8,0,22,-1270.0121323555861,40
0.5,0.9,0.4,8,0,23,-560.7809871891621,40
0.5,0.9,0.4,8,0,24,-560.7809871891621,40
0.5,0.9,0.4,8,0,25,-520.9652327695493,40
0.5,0.1,0.4,8,0,0,-1696.9732704886378,40
0.5,0.1,0.4,8,0,1,-2247.441259177451,40
0.5,0.1,0.4,8,0,2,-1160.383826280167,40
0.5,0.1,0.4,8,0,3,-1819.720689964122,40
0.5,0.1,0.4,8,0,4,-1819.720689964122,40
0.5,0.1,0.4,8,0,5,-1819.720689964122,40
0.5,0.1,0.4,8,0,6,-1212.005523575682,40
0.5,0.1,0.4,8,0,7,-1819.720689964122,40
0.5,0.1,0.4,8,0,8,-1766.040104164622,40
0.5,0.1,0.4,8,0,9,-1626.704689825373,40
0.5,0.1,0.4,8,0,10,-1626.704689825373,40
0.5,0.1,0.4,8,0,11,-1626.704689825373,40
0.5,0.1,0.4,8,0,12,-1626.704689825373,40
0.5,0.1,0.4,8,0,13,-1626.704689825373,40
0.5,0.1,0.4,8,0,14,-1072.1954366943773,40
0.5,0.1,0.4,8,0,15,-1194.7208007888034,40
0.5,0.1,0.4,8,0,16,-1072.1954366943773,40
0.5,0.1,0.4,8,0,17,-1072.1954366943773,40
0.5,0.1,0.4,8,0,18,-972.5625944688231,40
0.5,0.1,0.4,8,0,19,-929.4511825805506,40
0.5,0.1,0.4,8,0,20,-929.4511825805506,40
0.5,0.1,0.4,8,0,21,-1298.2540331307835,40
0.5,0.1,0.4,8,0,22,-1298.2540331307835,40
0.5,0.1,0.4,8,0,23,-1298.2540331307835,40
0.5,0.1,0.4,8,0,24,-1298.2540331307835,40
0.5,0.1,0.4,8,0,25,-1298.2540331307835,40
0.5,0.3,0.4,8,0,0,-1391.9509075312722,40
0.5,0.3,0.4,8,0,1,-1391.9509075312722,40
0.5,0.3,0.4,8,0,2,-1391.9509075312722,40
